Date,Max_Temp_C,Min_Temp_C,Humidity_Pct,THI
2018-11-23,9.05,0.76,93.09,48.659684999999996
2018-11-24,5.24,-2.44,88.93,42.446011999999996
2018-11-25,-2.76,-7.37,67.68,32.578112
2018-11-26,-5.12,-11.33,71.17,28.411616
2018-11-27,-4.93,-13.37,80.3,26.93401
2018-11-28,-2.21,-6.41,90.84,29.543476
2018-11-29,-0.34,-4.85,97.3,31.78598
2018-11-30,2.71,-3.16,95.47,37.407557
2018-12-01,0.21,-2.01,93.0,33.3713
2018-12-02,-1.49,-6.54,92.04,30.582843999999994
2018-12-03,-4.17,-10.41,89.64,26.417851999999996
2018-12-04,-3.25,-14.82,94.46,27.12781
2018-12-05,-2.59,-13.99,96.55,27.924154999999995
2018-12-06,-5.19,-15.26,94.18,23.798137999999994
2018-12-07,-5.48,-13.6,97.04,22.724447999999995
2018-12-08,-5.81,-16.98,98.76,21.792603999999997
2018-12-09,-4.77,-14.41,98.11,23.776313
2018-12-10,-3.82,-16.13,98.96,25.313488
2018-12-11,-1.8,-8.79,97.72,29.12936
2018-12-12,-0.02,-7.72,97.67,32.299986
2018-12-13,1.66,-7.89,96.05,35.49123
2018-12-14,0.58,-10.58,91.12,34.271215999999995
2018-12-15,1.67,-7.98,90.36,36.233171999999996
2018-12-16,3.5,-2.65,90.07,39.38237
2018-12-17,3.44,-6.2,90.43,39.240871999999996
2018-12-18,3.98,-2.4,94.38,39.749604
2018-12-19,3.34,-1.07,95.41,38.519654
2018-12-20,3.14,-3.83,88.09,38.993066
2018-12-21,0.16,-5.55,94.46,33.076896
2018-12-22,3.84,-4.47,87.51,40.230943999999994
2018-12-23,0.8,-6.07,81.72,35.92608
2018-12-24,1.64,-7.76,87.58,36.536792
2018-12-25,1.96,-3.66,94.21,36.248276
2018-12-26,1.67,-3.69,92.81,35.921287
2018-12-27,0.59,-9.34,95.92,33.625448
2018-12-28,-10.1,-24.92,92.92,15.5546
2018-12-29,-8.8,-25.01,94.55,17.42439999999999
2018-12-30,0.56,-11.03,93.62,33.890992
2018-12-31,-3.87,-19.41,93.95,26.139335
2019-01-01,-15.51,-23.22,88.37,7.5605329999999995
2019-01-02,-2.03,-19.77,93.17,29.468169
2019-01-03,1.62,-8.35,94.79,35.581838
2019-01-04,2.38,-5.23,97.45,36.590509999999995
2019-01-05,3.55,-4.02,95.9,38.834849999999996
2019-01-06,2.57,-2.65,95.71,37.133506999999994
2019-01-07,5.44,-0.35,92.19,42.491776
2019-01-08,3.7,-5.46,76.61,41.162729999999996
2019-01-09,-6.13,-11.47,71.64,26.788307999999997
2019-01-10,0.41,-11.31,86.54,34.621054
2019-01-11,1.03,-5.21,94.71,34.561273
2019-01-12,-0.59,-5.27,93.85,31.859885
2019-01-13,1.43,-5.9,92.15,35.592144999999995
2019-01-14,0.01,-5.34,94.92,32.74901199999999
2019-01-15,3.45,-7.44,88.7,39.44735
2019-01-16,-6.22,-12.86,81.53,24.612513999999997
2019-01-17,-1.88,-7.75,88.53,30.483316
2019-01-18,-7.25,-13.91,82.7,22.695449999999997
2019-01-19,-11.14,-19.16,69.88,19.640648
2019-01-20,-11.1,-15.55,80.05,17.10725
2019-01-21,-6.54,-13.84,85.21,23.325025999999998
2019-01-22,-5.55,-9.58,87.25,24.553624999999997
2019-01-23,-0.27,-12.65,90.79,32.865106999999995
2019-01-24,-5.66,-19.81,77.27,26.371637999999997
2019-01-25,-6.93,-20.42,85.85,22.544195000000002
2019-01-26,-0.92,-14.79,87.04,32.329471999999996
2019-01-27,-0.7,-15.86,91.35,32.04615
2019-01-28,-0.3,-15.27,81.0,34.253
2019-01-29,-15.49,-27.63,73.51,12.035860999999997
2019-01-30,-19.62,-30.38,77.13,4.464373999999999
2019-01-31,-11.0,-22.37,90.32,14.658720000000002
2019-02-01,3.22,-15.89,93.07,38.570774
2019-02-02,8.4,-3.71,94.53,47.4482
2019-02-03,6.21,-4.23,94.21,43.652201
2019-02-04,-7.18,-16.92,71.74,25.174508000000003
2019-02-05,-12.15,-17.24,80.66,15.264769999999999
2019-02-06,-10.36,-16.16,83.48,17.442352
2019-02-07,-15.49,-19.37,78.4,10.574239999999996
2019-02-08,-12.68,-23.83,76.24,15.610208
2019-02-09,-5.3,-18.51,80.54,26.293619999999997
2019-02-10,-4.81,-11.12,94.66,24.367814
2019-02-11,-2.14,-11.39,92.27,29.426541999999998
2019-02-12,-7.82,-16.61,90.35,20.06823
2019-02-13,-2.53,-16.56,88.09,29.462363
2019-02-14,-4.46,-18.77,87.48,26.333271999999997
2019-02-15,-10.85,-20.99,85.05,16.244875
2019-02-16,-5.1,-17.87,89.59,24.84995
2019-02-17,-5.25,-9.11,92.72,23.98052
2019-02-18,-5.85,-14.75,90.94,23.30465
2019-02-19,-6.1,-14.68,93.83,22.28485
2019-02-20,-4.55,-12.98,94.65,24.823825
2019-02-21,-4.44,-15.74,96.77,24.616532
2019-02-22,-2.78,-13.25,97.04,27.504527999999997
2019-02-23,-1.08,-7.65,96.37,30.617923999999995
2019-02-24,-7.91,-18.03,91.65,19.624884999999995
2019-02-25,-13.59,-21.4,92.39,9.668039
2019-02-26,-11.42,-21.59,94.38,12.895083999999997
2019-02-27,-11.4,-19.3,91.81,13.593019999999996
2019-02-28,-6.36,-14.98,94.14,21.768535999999997
2019-03-01,-4.44,-14.7,96.72,24.625952
2019-03-02,-9.99,-19.24,95.69,15.069208999999997
2019-03-03,-16.93,-27.28,93.7,3.4997899999999973
2019-03-04,-12.12,-20.78,92.83,12.085484000000001
2019-03-05,-8.51,-14.95,91.96,18.523964
2019-03-06,-2.83,-16.56,94.51,27.851926999999996
2019-03-07,-4.9,-13.16,97.62,23.639339999999994
2019-03-08,-0.1,-10.68,97.31,32.210049999999995
2019-03-09,0.25,-4.01,96.14,32.99619
2019-03-10,-0.82,-10.48,91.99,31.743122
2019-03-11,0.5,-8.44,93.73,33.77153
2019-03-12,2.96,-3.67,95.15,37.88284
2019-03-13,9.49,1.28,99.18,49.122262
2019-03-14,4.73,-1.79,88.84,41.593171999999996
2019-03-15,4.45,-4.48,79.54,42.04577
2019-03-16,7.42,-3.66,79.95,46.755489999999995
2019-03-17,7.22,-3.99,79.35,46.47867
2019-03-18,6.53,-4.28,77.33,45.538129
2019-03-19,10.56,-2.57,82.56,51.677696
2019-03-20,12.34,-2.35,80.13,54.621322
2019-03-21,12.33,-3.35,81.52,54.576536
2019-03-22,12.25,-3.93,77.92,54.52472
2019-03-23,11.78,-1.8,83.24,53.643111999999995
2019-03-24,11.09,1.05,88.79,52.333051
2019-03-25,7.89,-1.74,84.67,47.199982999999996
2019-03-26,13.63,-2.3,87.88,56.627324
2019-03-27,19.63,5.46,83.78,66.485694
2019-03-28,11.31,0.71,79.05,53.005355
2019-03-29,6.26,-2.33,74.35,45.35591
2019-03-30,3.37,-5.35,65.65,41.854805
2019-03-31,10.02,-5.47,67.92,51.441103999999996
2019-04-01,8.21,-2.57,80.76,47.968956
2019-04-02,12.03,-3.87,75.32,54.238915999999996
2019-04-03,7.77,1.54,84.21,47.032877
2019-04-04,7.61,2.49,94.22,46.090462
2019-04-05,13.5,2.9,94.82,56.34662
2019-04-06,19.02,8.53,90.9,65.81558
2019-04-07,19.35,10.17,77.67,65.724665
2019-04-08,21.62,6.8,69.65,68.72473
2019-04-09,15.03,3.16,75.92,58.902296
2019-04-10,3.21,-0.32,89.73,38.927212999999995
2019-04-11,4.21,-1.67,90.48,40.548088
2019-04-12,0.65,-3.73,87.69,34.862624999999994
2019-04-13,4.5,-6.8,83.15,41.76815
2019-04-14,8.28,-5.27,79.23,48.175124
2019-04-15,17.53,0.84,80.07,62.930191
2019-04-16,18.2,4.8,74.66,63.797079999999994
2019-04-17,17.12,5.65,91.31,62.579632000000004
2019-04-18,11.86,3.09,80.78,53.836188
2019-04-19,16.34,-0.59,70.49,60.839506
2019-04-20,24.52,3.72,70.53,73.153636
2019-04-21,23.76,10.6,84.34,73.302224
2019-04-22,13.82,5.48,86.89,56.952038
2019-04-23,18.69,1.36,68.61,64.295369
2019-04-24,23.11,4.28,70.39,71.018969
2019-04-25,20.39,6.08,70.56,66.93854400000001
2019-04-26,14.09,1.47,63.9,57.47391
2019-04-27,8.18,-0.43,82.56,47.808768
2019-04-28,11.7,-1.42,75.38,53.72474
2019-04-29,14.55,3.25,74.66,58.15199
2019-04-30,11.08,3.74,88.64,52.321152
2019-05-01,10.64,4.44,86.07,51.675768
2019-05-02,14.94,1.59,75.37,58.758998
2019-05-03,17.24,4.09,78.54,62.422535999999994
2019-05-04,20.85,7.43,71.17,67.67046500000001
2019-05-05,16.73,7.83,85.19,61.768927
2019-05-06,13.23,4.12,79.89,56.049287
2019-05-07,14.79,2.11,77.24,58.533236
2019-05-08,10.34,1.59,90.28,51.006631999999996
2019-05-09,12.58,1.23,77.26,55.057868
2019-05-10,15.2,0.07,65.38,59.08304
2019-05-11,15.65,3.43,79.49,59.913624999999996
2019-05-12,14.6,4.51,83.17,58.24634
2019-05-13,19.96,3.73,79.3,66.77708
2019-05-14,24.51,10.31,78.97,73.991867
2019-05-15,25.28,11.83,80.52,75.38457600000001
2019-05-16,27.02,14.6,77.48,77.793976
2019-05-17,20.34,10.62,86.31,67.798814
2019-05-18,22.67,11.9,81.99,71.316573
2019-05-19,10.64,2.93,83.64,51.767136
2019-05-20,12.43,0.7,73.65,54.893095
2019-05-21,9.48,6.14,90.03,49.554524
2019-05-22,16.6,8.38,77.35,61.3817
2019-05-23,18.78,5.84,80.56,64.952528
2019-05-24,22.8,10.25,77.45,71.14580000000001
2019-05-25,21.8,10.18,73.3,69.2642
2019-05-26,23.4,8.33,73.8,71.762
2019-05-27,19.28,10.86,86.33,66.03690399999999
2019-05-28,18.69,9.19,86.03,65.042687
2019-05-29,18.15,11.14,88.21,64.227875
2019-05-30,23.97,9.64,72.65,72.528605
2019-05-31,27.73,13.61,76.37,78.764121
2019-06-01,21.38,10.26,75.3,68.75994
2019-06-02,23.68,9.56,61.69,71.068832
2019-06-03,21.01,14.49,84.35,68.783535
2019-06-04,29.52,17.25,81.97,82.409864
2019-06-05,27.98,16.16,78.05,79.38319
2019-06-06,28.68,15.1,71.61,79.569908
2019-06-07,28.8,17.58,77.89,80.65616
2019-06-08,28.36,18.43,79.55,80.19318
2019-06-09,20.73,10.88,71.51,67.510583
2019-06-10,23.53,8.4,64.17,71.08272099999999
2019-06-11,21.0,12.65,81.11,68.55326
2019-06-12,19.8,10.21,73.08,66.18632
2019-06-13,23.58,7.43,67.42,71.453156
2019-06-14,25.78,15.79,77.23,75.812774
2019-06-15,26.66,17.5,82.3,77.81798
2019-06-16,26.31,14.62,76.32,76.537712
2019-06-17,23.38,15.87,83.73,72.622954
2019-06-18,22.06,14.47,72.93,69.63443799999999
2019-06-19,23.65,13.49,72.42,72.01885
2019-06-20,25.41,14.72,79.17,75.444617
2019-06-21,25.08,16.48,90.64,76.144352
2019-06-22,23.04,14.57,89.34,72.55097599999999
2019-06-23,23.02,14.82,83.49,72.012838
2019-06-24,24.57,12.78,77.1,73.89707
2019-06-25,25.82,14.17,71.0,75.1642
2019-06-26,26.45,16.35,85.47,77.859135
2019-06-27,27.66,21.01,91.18,80.61846800000001
2019-06-28,29.15,21.54,89.94,82.98615
2019-06-29,30.63,22.25,89.28,85.394144
2019-06-30,32.09,23.18,84.95,87.09965500000001
2019-07-01,29.67,22.21,87.32,83.469764
2019-07-02,28.69,21.54,85.97,81.637113
2019-07-03,28.23,20.45,88.85,81.27195499999999
2019-07-04,28.12,21.4,87.38,80.884536
2019-07-05,26.49,20.55,92.04,78.71963600000001
2019-07-06,26.07,17.99,83.95,77.052965
2019-07-07,26.95,17.89,81.5,78.18825
2019-07-08,27.36,19.81,85.68,79.392128
2019-07-09,28.29,20.01,86.67,81.07046299999999
2019-07-10,24.79,15.97,78.5,74.38815
2019-07-11,26.95,15.59,78.31,77.787905
2019-07-12,29.83,17.3,82.15,82.93974499999999
2019-07-13,27.85,22.13,87.72,80.47834
2019-07-14,29.89,20.16,83.31,83.21671900000001
2019-07-15,30.59,22.46,86.6,84.89254
2019-07-16,29.44,22.01,84.64,82.68185600000001
2019-07-17,29.93,21.18,88.11,84.02748299999999
2019-07-18,31.44,23.46,84.9,86.01895999999999
2019-07-19,32.75,23.57,85.83,88.349805
2019-07-20,27.77,18.96,90.32,80.691784
2019-07-21,25.65,16.31,80.94,76.02574999999999
2019-07-22,22.9,13.8,75.0,71.095
2019-07-23,24.69,13.21,68.34,73.184186
2019-07-24,25.18,13.71,74.39,74.563242
2019-07-25,24.37,17.32,84.3,74.30071000000001
2019-07-26,30.45,18.6,83.34,84.13606999999999
2019-07-27,30.15,19.56,71.45,81.77337499999999
2019-07-28,27.78,19.82,88.83,80.509454
2019-07-29,24.15,14.57,80.22,73.54145
2019-07-30,23.34,11.22,73.27,71.622338
2019-07-31,23.91,16.0,86.23,73.72847300000001
2019-08-01,26.82,17.43,83.6,78.23912
2019-08-02,25.86,17.77,79.88,76.242248
2019-08-03,27.08,16.29,79.87,78.19151600000001
2019-08-04,28.57,18.76,80.77,80.701109
2019-08-05,27.85,19.71,87.96,80.51061999999999
2019-08-06,27.19,15.55,74.15,77.635785
2019-08-07,28.08,18.01,81.5,80.01319999999998
2019-08-08,24.39,16.05,71.94,73.098806
2019-08-09,26.44,13.99,73.2,76.36528
2019-08-10,28.99,18.93,86.99,82.283841
2019-08-11,27.17,18.78,84.36,78.908772
2019-08-12,27.08,19.56,86.62,79.047416
2019-08-13,26.53,16.33,78.96,77.201848
2019-08-14,23.49,13.22,80.31,72.492179
2019-08-15,22.86,15.24,82.9,71.70134
2019-08-16,24.69,14.54,79.66,74.34901400000001
2019-08-17,26.74,16.0,82.46,77.967564
2019-08-18,23.14,15.4,78.85,71.80349
2019-08-19,26.97,13.59,76.95,77.648615
2019-08-20,29.79,20.07,85.63,83.41045700000001
2019-08-21,23.65,14.9,77.71,72.508175
2019-08-22,24.38,13.03,70.67,72.95686599999999
2019-08-23,25.8,14.03,75.95,75.6983
2019-08-24,23.71,16.33,76.31,72.472461
2019-08-25,23.44,15.81,86.45,72.96708000000001
2019-08-26,24.99,15.94,82.93,75.17428699999999
2019-08-27,21.92,12.72,69.0,69.1248
2019-08-28,23.63,10.92,65.85,71.381955
2019-08-29,23.75,14.54,73.5,72.27225
2019-08-30,20.83,10.88,74.39,67.84727699999999
2019-08-31,17.32,14.04,90.45,62.89714
2019-09-01,27.5,14.23,84.84,79.51404
2019-09-02,27.35,18.74,87.82,79.65269
2019-09-03,24.86,14.43,75.63,74.198898
2019-09-04,23.82,10.87,70.42,72.089564
2019-09-05,29.9,14.97,77.44,82.3232
2019-09-06,25.41,13.45,75.83,75.07688300000001
2019-09-07,22.38,14.01,85.94,71.162012
2019-09-08,23.47,13.53,88.65,73.216555
2019-09-09,26.64,16.88,90.34,78.769616
2019-09-10,27.68,17.83,86.57,80.04049599999999
2019-09-11,24.08,20.45,92.72,74.639296
2019-09-12,24.23,14.28,80.83,73.729589
2019-09-13,20.21,11.26,74.25,66.881925
2019-09-14,27.2,12.83,81.65,78.6112
2019-09-15,29.23,14.14,76.77,81.168991
2019-09-16,29.88,17.85,80.58,82.777784
2019-09-17,30.01,21.79,76.93,82.416773
2019-09-18,25.1,18.67,75.11,74.51677000000001
2019-09-19,28.17,17.06,82.92,80.354084
2019-09-20,28.14,21.36,83.39,80.369786
2019-09-21,27.78,15.24,80.35,79.37483
2019-09-22,21.15,12.84,73.13,68.25627499999999
2019-09-23,25.79,9.91,69.75,74.976525
2019-09-24,28.34,14.96,80.74,80.327156
2019-09-25,19.82,10.04,69.2,66.00664
2019-09-26,21.69,6.74,68.5,68.74565
2019-09-27,20.17,8.98,75.34,66.883118
2019-09-28,18.97,7.05,73.22,64.922154
2019-09-29,23.45,11.41,92.0,73.48599999999999
2019-09-30,30.24,13.89,82.88,83.720192
2019-10-01,13.85,8.62,89.35,56.988575
2019-10-02,11.74,7.88,91.38,53.361292
2019-10-03,13.09,3.58,78.77,55.840113
2019-10-04,14.88,1.67,78.5,58.680800000000005
2019-10-05,16.62,7.17,76.95,61.40429
2019-10-06,17.58,5.6,70.83,62.716393999999994
2019-10-07,20.12,3.64,70.5,66.5286
2019-10-08,20.7,8.08,68.36,67.26668
2019-10-09,20.1,10.03,83.27,67.22639000000001
2019-10-10,12.94,1.12,87.29,55.477565999999996
2019-10-11,2.87,-2.33,68.45,40.803715
2019-10-12,5.21,-3.9,74.24,43.745343999999996
2019-10-13,8.48,-1.51,77.67,48.585936
2019-10-14,15.69,-2.72,77.3,59.949169999999995
2019-10-15,9.56,3.95,78.82,50.233112
2019-10-16,10.09,1.52,76.34,51.181746
2019-10-17,17.63,1.76,76.38,62.971074
2019-10-18,21.05,8.13,76.71,68.341215
2019-10-19,18.29,6.5,70.24,63.764336
2019-10-20,14.74,5.17,77.31,58.454854
2019-10-21,10.7,5.22,89.23,51.65849
2019-10-22,11.48,1.37,66.18,53.651544
2019-10-23,7.63,-0.94,78.91,47.161792999999996
2019-10-24,8.56,-3.81,73.37,48.963192
2019-10-25,13.8,-2.76,69.23,57.02462
2019-10-26,14.28,0.48,70.91,57.738907999999995
2019-10-27,6.09,-3.17,74.01,45.121769
2019-10-28,1.84,-5.36,71.62,38.876528
2019-10-29,2.86,-5.37,75.33,39.994918
2019-10-30,-0.64,-5.24,69.09,35.496863999999995
2019-10-31,4.22,-5.62,65.95,43.06229
2019-11-01,6.82,-1.63,80.81,45.730602
2019-11-02,7.96,-3.01,77.82,47.756392
2019-11-03,5.98,-2.64,90.62,43.553796
2019-11-04,5.83,-3.78,81.98,44.038314
2019-11-05,1.76,-5.79,78.9,37.83504
2019-11-06,-0.01,-7.63,80.97,34.724223
2019-11-07,-0.22,-8.29,64.21,36.836498
2019-11-08,7.24,-5.04,76.02,46.748968
2019-11-09,11.13,-0.33,86.67,52.469891000000004
2019-11-10,0.15,-6.74,78.88,35.2796
2019-11-11,-7.17,-14.33,63.82,26.898025999999998
2019-11-12,-3.15,-15.33,74.06,30.882469999999998
2019-11-13,3.85,-5.57,83.19,40.703455
2019-11-14,2.95,-9.55,81.76,39.39848
2019-11-15,8.5,-2.9,91.3,47.8133
2019-11-16,9.89,0.09,82.78,50.578621999999996
2019-11-17,7.66,-0.97,87.33,46.641958
2019-11-18,9.35,-0.68,94.14,49.12593
2019-11-19,8.72,0.16,86.12,48.484384
2019-11-20,12.12,0.75,89.31,54.059732
2019-11-21,7.38,-6.15,78.29,46.808042
2019-11-22,2.96,-6.49,75.36,40.146816
2019-11-23,6.32,-3.84,84.66,44.615472
2019-11-24,10.21,-0.96,87.73,50.892113
2019-11-25,7.78,-2.58,78.52,47.425976
2019-11-26,1.94,-1.63,87.5,37.049499999999995
2019-11-27,0.81,-7.21,84.91,35.508731
2019-11-28,-1.04,-7.2,88.54,31.897423999999994
2019-11-29,0.44,-3.98,92.76,33.802704
2019-11-30,1.26,-0.97,96.08,34.783088
2019-12-01,-1.51,-11.2,90.92,30.726627999999998
2019-12-02,0.05,-13.9,89.98,33.52787
2019-12-03,2.95,-4.21,95.07,37.874485
2019-12-04,3.24,-2.45,95.83,38.297371999999996
2019-12-05,3.81,-2.66,93.48,39.548468
2019-12-06,-1.48,-10.01,83.68,31.927615999999997
2019-12-07,5.34,-6.14,91.51,42.381194
2019-12-08,4.05,-1.78,95.22,39.784729999999996
2019-12-09,-0.97,-12.31,78.76,33.518587999999994
2019-12-10,-8.75,-13.34,76.29,21.738865
2019-12-11,-6.49,-13.46,75.86,25.360846
2019-12-12,-3.85,-7.74,87.6,27.333
2019-12-13,-0.13,-7.57,89.56,33.282931999999995
2019-12-14,-6.92,-14.16,81.15,23.562819999999995
2019-12-15,-6.98,-14.35,86.06,22.416371999999996
2019-12-16,-1.5,-11.38,94.85,30.11885
2019-12-17,0.2,-11.05,90.4,33.7232
2019-12-18,0.56,-12.53,91.37,34.202391999999996
2019-12-19,2.18,-7.17,93.14,36.762291999999995
2019-12-20,-1.76,-6.41,94.5,29.7208
2019-12-21,5.4,-5.96,93.2,42.332
2019-12-22,6.23,-2.27,93.93,43.709919
2019-12-23,4.33,-1.43,94.84,40.313612
2019-12-24,3.28,-0.03,96.67,38.274296
2019-12-25,4.53,-1.04,96.14,40.534982
2019-12-26,0.52,-3.92,85.81,34.905572
2019-12-27,4.53,-3.91,81.32,41.997716
2019-12-28,1.2,-0.25,93.8,34.97839999999999
2019-12-29,0.39,-8.41,93.88,33.559411999999995
2019-12-30,-5.08,-10.96,92.52,24.313104
2019-12-31,-4.42,-12.05,92.99,25.363281999999998
2020-01-01,0.46,-11.79,96.25,33.35075
2020-01-02,0.7,-5.81,97.67,33.579209999999996
2020-01-03,0.62,-9.34,95.56,33.727832
2020-01-04,1.01,-13.08,92.96,34.760656
2020-01-05,2.24,-4.23,87.5,37.552
2020-01-06,0.14,-6.58,88.27,33.924698
2020-01-07,1.66,-11.03,89.12,36.374112
2020-01-08,-4.06,-15.22,77.74,28.801195999999997
2020-01-09,1.79,-6.89,93.5,36.04165
2020-01-10,-7.16,-17.99,81.9,23.014359999999993
2020-01-11,-10.1,-22.24,85.08,17.4754
2020-01-12,-6.83,-16.97,95.82,20.593413999999996
2020-01-13,-1.96,-10.32,96.38,29.064232
2020-01-14,-3.09,-12.25,92.32,27.781231999999996
2020-01-15,-7.83,-20.7,88.55,20.451335
2020-01-16,-12.9,-25.25,87.98,12.061459999999997
2020-01-17,-3.87,-14.13,94.38,26.060774
2020-01-18,-4.93,-19.84,91.21,24.825107000000003
2020-01-19,-15.43,-24.0,94.11,5.982987000000001
2020-01-20,-15.06,-22.39,96.98,5.781692
2020-01-21,-4.08,-17.38,93.88,25.786976
2020-01-22,0.26,-3.52,97.47,32.825742
2020-01-23,-0.18,-4.7,96.5,32.1863
2020-01-24,-1.08,-8.84,95.82,30.703063999999998
2020-01-25,-2.63,-11.52,98.08,27.592975999999997
2020-01-26,1.49,-7.16,97.22,35.040898
2020-01-27,-1.42,-8.46,93.08,30.538744
2020-01-28,-4.48,-9.63,92.07,25.433183999999997
2020-01-29,-1.12,-9.63,93.16,31.045567999999996
2020-01-30,2.2,-5.76,95.23,36.54194
2020-01-31,2.21,-3.34,94.43,36.656983
2020-02-01,5.42,-6.12,93.67,42.324434
2020-02-02,8.06,-1.62,87.24,47.316984
2020-02-03,1.31,-6.55,73.85,37.781035
2020-02-04,-3.02,-9.81,70.16,31.762127999999997
2020-02-05,-0.06,-8.81,76.31,35.317574
2020-02-06,2.71,-9.8,84.28,38.715668
2020-02-07,-3.16,-12.16,83.31,29.242763999999994
2020-02-08,0.08,-13.81,84.91,34.304888
2020-02-09,-1.24,-8.47,88.55,31.55878
2020-02-10,3.06,-9.3,84.88,39.222608
2020-02-11,1.8,-7.79,78.72,37.921279999999996
2020-02-12,1.27,-20.23,76.1,37.42407
2020-02-13,-13.78,-24.19,70.81,15.421741999999995
2020-02-14,-1.73,-19.66,74.12,33.060444
2020-02-15,5.67,-7.71,78.79,44.057632999999996
2020-02-16,6.04,-3.12,80.75,44.4813
2020-02-17,1.84,-3.69,89.52,36.628288
2020-02-18,0.71,-11.21,81.13,35.861303
2020-02-19,-7.37,-15.47,78.1,23.50163
2020-02-20,-1.78,-18.06,80.02,32.028764
2020-02-21,7.64,-9.13,77.76,47.255424
2020-02-22,11.01,-6.48,85.87,52.297007
2020-02-23,10.19,-1.59,74.83,51.401657
2020-02-24,7.07,-2.79,71.94,46.782798
2020-02-25,3.21,-4.76,78.08,40.230847999999995
2020-02-26,0.89,-6.8,69.34,37.744166
2020-02-27,2.23,-8.21,75.85,38.953055
2020-02-28,3.55,-3.43,84.2,40.104299999999995
2020-02-29,12.79,-3.25,78.71,55.364768999999995
2020-03-01,11.69,-1.06,74.73,53.726817
2020-03-02,6.9,-4.68,74.8,46.31
2020-03-03,10.52,-2.09,74.99,51.906388
2020-03-04,14.09,-1.24,74.53,57.440957
2020-03-05,5.81,-3.54,73.96,44.694835999999995
2020-03-06,8.41,-4.95,72.82,48.766082
2020-03-07,18.87,-1.01,68.77,64.570019
2020-03-08,18.95,4.93,74.71,64.959305
2020-03-09,3.87,-4.37,82.73,40.784531
2020-03-10,4.65,-4.37,81.95,42.129875
2020-03-11,13.3,-1.45,83.05,56.12645
2020-03-12,10.94,-2.42,72.47,52.644538
2020-03-13,6.57,-4.93,68.67,46.279139
2020-03-14,2.85,-3.77,80.09,39.429604999999995
2020-03-15,3.63,-4.29,81.74,40.500602
2020-03-16,6.36,-3.44,85.75,44.5937
2020-03-17,6.1,-4.8,79.14,44.71138
2020-03-18,10.5,2.66,89.99,51.29039
2020-03-19,6.1,-5.97,89.37,43.862289999999994
2020-03-20,-0.8,-9.41,60.63,36.544239999999995
2020-03-21,3.58,-4.62,63.48,42.395464
2020-03-22,5.97,-2.86,85.84,43.939688
2020-03-23,4.92,-0.31,95.3,41.301559999999995
2020-03-24,14.18,2.64,87.7,57.55106
2020-03-25,11.19,-0.34,90.05,52.461394999999996
2020-03-26,12.25,-1.66,80.03,54.479355
2020-03-27,8.68,2.0,92.92,48.028976
2020-03-28,7.92,1.9,90.18,46.892336
2020-03-29,13.44,-1.07,60.97,56.566688
2020-03-30,17.18,-0.92,56.99,61.728322
2020-03-31,16.32,2.12,68.46,60.770432
2020-04-01,20.85,3.5,73.13,67.796885
2020-04-02,10.8,-4.58,82.92,52.05488
2020-04-03,3.5,-6.35,72.19,41.331289999999996
2020-04-04,8.12,-6.91,69.11,48.555892
2020-04-05,12.78,-3.59,69.51,55.497938
2020-04-06,19.39,4.39,87.97,66.301703
2020-04-07,24.92,8.1,75.27,74.254404
2020-04-08,13.68,2.63,59.39,56.916392
2020-04-09,3.99,-4.33,62.34,43.102405999999995
2020-04-10,11.64,-4.61,59.72,54.063728
2020-04-11,14.68,1.75,79.74,58.367272
2020-04-12,1.25,-6.96,78.76,37.04306
2020-04-13,0.84,-10.25,72.05,37.30202
2020-04-14,0.37,-9.42,70.27,36.837119
2020-04-15,4.14,-7.15,69.46,42.585404
2020-04-16,3.1,-3.49,63.85,41.66495
2020-04-17,9.61,-3.77,66.41,50.906960999999995
2020-04-18,20.01,-2.09,67.37,66.187457
2020-04-19,12.03,1.43,67.54,54.423302
2020-04-20,19.26,1.42,66.58,65.043788
2020-04-21,20.19,-1.66,59.98,66.024842
2020-04-22,25.4,9.82,62.91,73.64009999999999
2020-04-23,24.8,6.41,68.84,73.39936
2020-04-24,15.77,7.78,82.37,60.144469
2020-04-25,15.87,6.3,72.13,60.156310999999995
2020-04-26,20.38,3.93,64.74,66.575452
2020-04-27,24.84,8.16,60.47,72.585068
2020-04-28,17.53,9.68,76.46,62.817198000000005
2020-04-29,18.57,8.5,70.48,64.19501600000001
2020-04-30,21.71,5.28,61.98,68.298738
2020-05-01,28.34,12.55,59.42,77.355148
2020-05-02,20.43,12.4,62.12,66.489836
2020-05-03,24.18,10.22,58.55,71.47019
2020-05-04,13.26,8.23,79.6,56.10056
2020-05-05,12.03,5.14,81.98,54.081074
2020-05-06,15.48,3.18,70.33,59.543564
2020-05-07,13.95,4.58,68.47,57.251885
2020-05-08,13.31,-0.28,56.7,56.42997
2020-05-09,17.55,1.78,64.9,62.48435
2020-05-10,10.06,-0.49,62.29,51.744614
2020-05-11,12.9,0.4,59.13,55.83305
2020-05-12,13.87,1.48,56.17,57.198299
2020-05-13,13.39,5.55,83.81,56.265519
2020-05-14,22.67,8.76,73.56,70.61941200000001
2020-05-15,22.33,5.53,61.25,69.121125
2020-05-16,18.85,10.04,77.66,64.93587
2020-05-17,15.97,9.01,82.14,60.465598
2020-05-18,18.64,7.69,79.17,64.668808
2020-05-19,19.52,9.57,82.35,66.23232
